dt_kst,open,close,low,high,acc_price,acc_vol,mid,eye_base,eye_trans,eye_fore1,eye_fore2,eye_fore_diff,mid_eye_fore1,mid_eye_fore2,mid_eye_fore,mid_eye_fore_pre,eye_trans_base,low_point,high_point,ma40,mid_ma40,ema112,mid_ema112,good
2017-12-07 04:00:00,16290000.0,16258000.0,16250000.0,16499000.0,9621290829.08,588.06502145,16374500.0,15663500.0,15993500.0,14636250.0,14292500.0,0.02348620719104962,0.10615591315765367,0.12714892057772756,over,over,over,False,False,15391750.0,over,14340955.357142856,over,True
2017-12-07 04:30:00,16300000.0,16769000.0,16000000.0,16770000.0,13561027976.5,824.18345043,16385000.0,15853500.0,16103500.0,14881500.0,14526000.0,0.02388872089507106,0.09176075678974673,0.11345743057674702,over,over,over,True,False,15452775.0,over,14370250.0,over,True
2017-12-07 05:30:00,17100000.0,17500000.0,16998000.0,17500000.0,20137900826.5,1165.5601185,17249000.0,16366000.0,16468500.0,14936500.0,14633500.0,0.020285876878786864,0.1340657429416198,0.15163197866542988,over,over,over,False,False,15531475.0,over,14406321.42857143,over,True
2017-12-07 06:00:00,17500000.0,17414000.0,17188000.0,17639000.0,21782239749.6,1249.31328452,17413500.0,16469500.0,16574500.0,15026250.0,14756000.0,0.017985192579652275,0.13709191144801447,0.15261147959916158,over,over,over,False,False,15607525.0,over,14440919.642857144,over,True
2017-12-07 06:30:00,17414000.0,17620000.0,17317000.0,17639000.0,17954460155.7,1028.84266898,17478000.0,16469500.0,16804500.0,15030250.0,14768500.0,0.017414879992016102,0.14004748827096922,0.15502345806156312,over,over,over,False,False,15686825.0,over,14477357.142857144,over,True
2017-12-07 07:00:00,17621000.0,18086000.0,17500000.0,18114000.0,30104297315.0,1683.04583084,17807000.0,16707000.0,17052000.0,15066250.0,14768500.0,0.01976271467684394,0.1539141910484641,0.1706351434829,over,over,over,False,False,15777775.0,over,14518232.142857144,over,True
2017-12-07 07:30:00,18085000.0,18600000.0,18085000.0,19006000.0,52692929764.6,2848.77282847,18545500.0,17153000.0,17502500.0,15107750.0,14768500.0,0.022455362314044117,0.18536841821466124,0.20366126553611388,over,over,over,False,True,15881300.0,over,14563812.5,over,True
2017-12-07 08:00:00,18600000.0,18215000.0,17520000.0,18602000.0,55489300908.5,3066.75456876,18061000.0,17153000.0,17503000.0,15109000.0,14768500.0,0.02253623668012443,0.16344609933004817,0.18229887603122752,over,over,over,True,False,15974300.0,over,14606223.214285715,over,True
2017-12-07 08:30:00,18208000.0,18390000.0,18077000.0,18400000.0,26886852592.9,1476.45029247,18238500.0,17153000.0,17503000.0,15165500.0,14825000.0,0.022452276548745508,0.16848973325657263,0.1871590317186172,over,over,over,False,False,16067850.0,over,14650392.857142856,over,True
2017-12-07 09:00:00,18389000.0,19293000.0,18389000.0,19325000.0,36215104539.8,1918.04415051,18857000.0,17312500.0,17662500.0,15354500.0,14974000.0,0.024781008824774495,0.18574004348517792,0.20591822665323223,over,over,over,False,True,16186775.0,over,14702776.785714285,over,True
2017-12-07 09:30:00,19269000.0,19265000.0,19081000.0,19311000.0,35763971373.8,1860.27578816,19196000.0,17312500.0,18161500.0,15428250.0,14999000.0,0.027822338891319496,0.19627787038966452,0.21863929985413627,over,over,over,False,False,16301475.0,over,14755151.785714285,over,True
2017-12-07 10:00:00,19262000.0,19110000.0,18900000.0,19278000.0,34330316064.1,1796.0855011,19089000.0,17312500.0,18256500.0,15469750.0,15023500.0,0.028846620016483783,0.1895987217769396,0.21297605951071297,over,over,over,True,False,16413100.0,over,14806848.214285715,over,True
2017-12-07 10:30:00,19110000.0,19040000.0,19000000.0,19250000.0,26253896498.6,1371.77520106,19125000.0,17312500.0,18321000.0,15474500.0,15023500.0,0.029144721961937382,0.19087581699346406,0.2144575163398693,over,over,over,False,False,16519600.0,over,14857607.142857144,over,True
2017-12-07 11:00:00,19041000.0,17985000.0,17985000.0,19100000.0,39726671821.6,2141.48720949,18542500.0,17312500.0,18412500.0,15483750.0,15023500.0,0.02972471139097441,0.1649588782526628,0.18978023459619792,over,over,over,False,False,16596375.0,over,14898571.42857143,over,True
2017-12-07 11:30:00,18000000.0,18600000.0,17965000.0,18797000.0,29724133399.8,1606.15143435,18381000.0,17381000.0,18422500.0,15487500.0,15023500.0,0.029959644874899112,0.15741798596376694,0.18266144388226974,over,over,over,True,False,16689475.0,over,14946133.92857143,over,True
2017-12-07 12:00:00,18600000.0,18624000.0,18500000.0,18967000.0,18470077573.3,987.24068712,18733500.0,17381000.0,18422500.0,15491250.0,15023500.0,0.03019446461712257,0.17307230362719192,0.19804094269623937,over,over,over,False,True,16781450.0,over,14993651.785714285,over,True
2017-12-07 12:30:00,18616000.0,18481000.0,18450000.0,18630000.0,13187354127.2,711.03463128,18540000.0,17381000.0,18645000.0,15491250.0,15023500.0,0.03019446461712257,0.16444174757281554,0.1896709816612729,over,over,over,False,False,16857475.0,over,15039089.285714285,over,True
2017-12-07 13:00:00,18481000.0,18698000.0,18450000.0,18750000.0,11810367569.8,634.52288885,18600000.0,17381000.0,18645000.0,15511000.0,15023500.0,0.031429308232867,0.1660752688172043,0.19228494623655915,over,over,over,False,False,16937675.0,over,15086107.142857144,over,True
2017-12-07 13:30:00,18698000.0,18889000.0,18686000.0,18890000.0,12002117445.6,640.54266645,18788000.0,17381000.0,18638000.0,15562500.0,15075000.0,0.03132530120481928,0.17167873110496062,0.19762614434745582,over,over,over,False,False,17018925.0,over,15134875.0,over,True
2017-12-07 14:00:00,18889000.0,18969000.0,18860000.0,19100000.0,22031679706.4,1159.85870473,18980000.0,17381000.0,18621500.0,15562500.0,15075000.0,0.03132530120481928,0.18005795574288724,0.20574288724973658,over,over,over,False,True,17104850.0,over,15184464.285714285,over,True
2017-12-07 14:30:00,18970000.0,19087000.0,18900000.0,19098000.0,13467627407.5,708.51468609,18999000.0,17417500.0,18607500.0,15733750.0,15225000.0,0.03233494875665369,0.17186430864782357,0.19864203379125217,over,over,over,False,False,17194550.0,over,15234964.285714285,over,True
2017-12-07 15:00:00,19087000.0,19185000.0,19082000.0,19208000.0,17388144505.5,906.93883217,19145000.0,17647500.0,18586500.0,15737750.0,15240500.0,0.03159600324061572,0.1779707495429616,0.20394358840428312,over,over,over,False,True,17283025.0,over,15286392.857142856,over,True
2017-12-07 15:30:00,19188000.0,18990000.0,18950000.0,19194000.0,13430803895.7,705.96607828,19072000.0,17657500.0,18586500.0,15795500.0,15255000.0,0.034218606565160965,0.17179635067114093,0.2001363255033557,over,over,over,True,False,17367125.0,over,15336062.5,over,True
2017-12-07 16:00:00,18992000.0,19125000.0,18970000.0,19149000.0,12569282902.4,659.11528784,19059500.0,17662000.0,18829000.0,15828500.0,15259000.0,0.03597940423918881,0.16952176080169995,0.19940187308166532,over,over,over,False,False,17450925.0,over,15387098.214285715,over,True
2017-12-07 16:30:00,19125000.0,19148000.0,19099000.0,19199000.0,11060922562.5,577.83954061,19149000.0,17662500.0,18829000.0,15828500.0,15269500.0,0.0353160438449632,0.17340331087785263,0.2025954357929918,over,over,over,False,False,17528700.0,over,15438562.5,over,True
2017-12-07 17:00:00,19149000.0,19404000.0,19092000.0,19410000.0,15516135836.4,806.90339716,19251000.0,17705000.0,18930000.0,15828500.0,15294500.0,0.033736614334902236,0.1777829723131266,0.20552179107578827,over,over,over,True,False,17612825.0,over,15492428.57142857,over,True
2017-12-07 17:30:00,19404000.0,19478000.0,19321000.0,19749000.0,31105176230.7,1592.25980884,19535000.0,17874500.0,19217500.0,15978500.0,15459500.0,0.032481146540664016,0.1820578448937804,0.20862554389557206,over,over,over,False,True,17698525.0,over,15547321.42857143,over,True
2017-12-07 18:00:00,19477000.0,19554000.0,19346000.0,19600000.0,14414984679.0,740.65075116,19473000.0,18373500.0,19304500.0,16417250.0,15848000.0,0.034673894836224094,0.1569224053818107,0.18615518923637858,over,over,over,False,False,17792375.0,over,15602848.214285715,over,True
2017-12-07 18:30:00,19545000.0,19712000.0,19510000.0,19750000.0,16793417301.1,853.80690371,19630000.0,18469000.0,19325000.0,16522000.0,15917500.0,0.036587580196102164,0.15832908813041263,0.1891237901171676,over,over,over,False,False,17890175.0,over,15659303.57142857,over,True
2017-12-07 19:00:00,19712000.0,19750000.0,19708000.0,19801000.0,15121865090.7,765.58286488,19754500.0,18559000.0,19375500.0,16637000.0,15917500.0,0.04324697962373024,0.1578121440684401,0.19423422511326532,over,over,over,False,True,17993350.0,over,15715678.57142857,over,True
2017-12-07 19:30:00,19747000.0,19599000.0,18700000.0,19755000.0,33988821659.8,1749.17002483,19227500.0,18650500.0,19250500.0,16879500.0,16155000.0,0.04292188749666755,0.12211675984917436,0.15979716551813808,over,over,over,True,False,18089025.0,over,15770267.857142856,over,True
2017-12-07 20:00:00,19600000.0,19443000.0,19000000.0,19600000.0,29099923833.0,1511.44265935,19300000.0,18660500.0,19250500.0,17327750.0,16626000.0,0.04049862215232791,0.10218911917098446,0.13854922279792747,over,over,over,False,False,18177850.0,over,15823562.5,over,True
2017-12-07 20:30:00,19420000.0,19001000.0,19000000.0,19500000.0,19354297718.8,1002.18328756,19250000.0,18660500.0,19250500.0,17328000.0,16643000.0,0.039531394275161585,0.09984415584415585,0.13542857142857143,over,over,over,False,False,18253375.0,over,15872803.57142857,over,True
2017-12-07 21:00:00,19000000.0,19454000.0,19000000.0,19570000.0,16087679448.2,828.54377225,19285000.0,18883000.0,19250500.0,17328000.0,16645500.0,0.039387119113573406,0.10147783251231528,0.13686803214933888,over,over,over,False,True,18333475.0,over,15925866.07142857,over,True
2017-12-07 21:30:00,19454000.0,19498000.0,19250000.0,19550000.0,14157502145.7,728.39385773,19400000.0,18883000.0,19250500.0,17487500.0,16805000.0,0.039027877055039316,0.09858247422680412,0.13376288659793814,over,over,over,False,False,18420925.0,over,15979008.92857143,over,True
2017-12-07 22:00:00,19400000.0,19701000.0,19350000.0,19790000.0,21317143113.2,1086.95333526,19570000.0,18883000.0,19250500.0,17737000.0,16805000.0,0.05254552630095281,0.09366377107818089,0.1412876852324987,over,over,over,False,True,18509500.0,over,16032732.142857144,over,True
2017-12-07 22:30:00,19700000.0,19696000.0,19490000.0,19750000.0,13626402410.0,693.88677325,19620000.0,18883000.0,19250500.0,17784500.0,16805000.0,0.05507604936883241,0.09355249745158002,0.14347604485219165,over,over,over,False,False,18600150.0,over,16086303.57142857,over,True
2017-12-07 23:00:00,19696000.0,19963000.0,19667000.0,19998000.0,26689792311.5,1340.98929432,19832500.0,18981500.0,19349000.0,17816750.0,16805000.0,0.05678645095205354,0.10163872431614773,0.15265347283499306,over,over,over,False,False,18699225.0,over,16142053.57142857,over,True
2017-12-07 23:30:00,19971000.0,20511000.0,19880000.0,20550000.0,32049716029.9,1591.73913598,20215000.0,19257500.0,19625000.0,17862500.0,16814500.0,0.0586703988803359,0.11637397971803116,0.16821667078901806,over,over,over,False,False,18810000.0,over,16201303.57142857,over,True
2017-12-08 00:00:00,20527000.0,21507000.0,20400000.0,21520000.0,55420631012.5,2658.9513803,20960000.0,19742500.0,20260000.0,17901750.0,16833000.0,0.05970086723365034,0.14590887404580152,0.19689885496183207,over,over,over,False,False,18940300.0,over,16269035.714285715,over,True
2017-12-08 00:30:00,21507000.0,21355000.0,20601000.0,21943000.0,74374556571.2,3478.72887554,21272000.0,20196500.0,20471500.0,17901750.0,16840500.0,0.05928191377937911,0.15843597216998873,0.20832549830763444,over,over,over,False,True,19067725.0,over,16335205.357142856,over,True
2017-12-08 01:00:00,21355000.0,21584000.0,21250000.0,21846000.0,46114294885.9,2138.13751592,21548000.0,20196500.0,20471500.0,18013000.0,16848000.0,0.06467551213012825,0.16405234824577686,0.21811769073695936,over,over,over,False,False,19188100.0,over,16402919.642857144,over,True
2017-12-08 01:30:00,21580000.0,21209000.0,20800000.0,21689000.0,28231067001.1,1321.75251202,21244500.0,20196500.0,20596500.0,18013000.0,16848000.0,0.06467551213012825,0.15210995787144907,0.20694768057614912,over,over,over,False,False,19280825.0,over,16467821.42857143,over,True
2017-12-08 02:00:00,21259000.0,20920000.0,20708000.0,21470000.0,21274779405.8,1005.67603297,21089000.0,20314500.0,20646500.0,18009500.0,16887500.0,0.06230045253893778,0.1460239935511404,0.19922708521029922,over,over,over,True,False,19368475.0,over,16529482.142857144,over,True
2017-12-08 02:30:00,20912000.0,21222000.0,20850000.0,21460000.0,12543046631.7,594.03548671,21155000.0,20321500.0,20716500.0,18001250.0,16887500.0,0.06187070342337338,0.1490782320964311,0.20172536043488537,over,over,over,False,False,19458525.0,over,16594482.142857144,over,True
2017-12-08 03:00:00,21222000.0,21484000.0,21221000.0,21500000.0,7002334484.29,327.38947642,21360500.0,20321500.0,20805000.0,18012500.0,16887500.0,0.062456627342123525,0.15673790407527913,0.20940521055218744,over,over,over,False,False,19543475.0,over,16662071.42857143,over,True
2017-12-08 03:30:00,21482000.0,21740000.0,21369000.0,21746000.0,6559209372.19,303.83827097,21557500.0,20321500.0,20911500.0,18117000.0,16930000.0,0.06551857371529503,0.15959642815725386,0.21465847152963005,over,over,over,False,False,19621975.0,over,16731214.285714285,over,True
2017-12-08 04:00:00,21730000.0,21219000.0,21201000.0,21749000.0,5789460344.45,269.00592751,21475000.0,20321500.0,21171500.0,18122000.0,16938000.0,0.06533495199205386,0.15613504074505238,0.21126891734575087,over,over,over,False,True,19697075.0,over,16796223.214285713,over,True
2017-12-08 04:30:00,21219000.0,21240000.0,20952000.0,21492000.0,7027842736.07,331.43840731,21222000.0,20321500.0,21272000.0,18245500.0,16985000.0,0.06908552793839577,0.14025539534445386,0.19965130524926963,over,over,over,True,False,19768325.0,over,16861053.57142857,over,True
2017-12-08 05:00:00,21256000.0,21084000.0,21000000.0,21440000.0,6413766315.57,302.6478333,21220000.0,20321500.0,21277000.0,18245750.0,17051000.0,0.06548100242522231,0.14016258246936852,0.1964655984919887,over,over,over,False,False,19813100.0,over,16924607.14285714,over,True
2017-12-08 05:30:00,21090000.0,21290000.0,21085000.0,21362000.0,6062999443.13,285.83788566,21223500.0,20321500.0,21228500.0,18317500.0,17093500.0,0.06682134570765662,0.13692369307607133,0.19459561335312273,over,over,over,False,False,19863725.0,over,16990303.57142857,over,True
2017-12-08 06:00:00,21290000.0,21699000.0,21244000.0,21700000.0,8896538357.62,414.60609657,21472000.0,20321500.0,21228500.0,18546000.0,17263000.0,0.06917933786261188,0.1362704918032787,0.19602272727272727,over,over,over,False,False,19928450.0,over,17058964.285714287,over,True
2017-12-08 06:30:00,21699000.0,21956000.0,21623000.0,21999000.0,13395086012.9,613.70053486,21811000.0,20349500.0,21424500.0,18839000.0,17343000.0,0.079409735123945,0.13626151941680803,0.20485076337627803,over,over,over,False,False,20001350.0,over,17130071.42857143,over,True
2017-12-08 07:00:00,21955000.0,22925000.0,21955000.0,22970000.0,32366350263.6,1430.14832324,22462500.0,20835000.0,21961000.0,18897000.0,17491000.0,0.07440334444620839,0.15873121869782972,0.22132442960489704,over,over,over,False,False,20124850.0,over,17209750.0,over,True
2017-12-08 07:30:00,22925000.0,23415000.0,22830000.0,23760000.0,52217746144.9,2238.21011198,23295000.0,21230000.0,22356000.0,18967250.0,17550500.0,0.07469453927163927,0.18578021034556771,0.24659798239965658,over,over,over,False,True,20245225.0,over,17293526.785714287,over,True
2017-12-08 08:00:00,23415000.0,23334000.0,22301000.0,23422000.0,42916304737.2,1862.99647709,22861500.0,21230000.0,22356000.0,18950500.0,17550500.0,0.07387667871560118,0.17107363908754894,0.23231196553157055,over,over,over,True,False,20362975.0,over,17377044.64285714,over,True
2017-12-08 08:30:00,23334000.0,23791000.0,23330000.0,23860000.0,42424022341.0,1791.72969101,23595000.0,21430000.0,22406000.0,18955500.0,17550500.0,0.07412096752921316,0.19663064208518755,0.2561771561771562,over,over,over,False,False,20495725.0,over,17464883.92857143,over,True
2017-12-08 09:00:00,23795000.0,24850000.0,23150000.0,24898000.0,62067229926.1,2591.91042233,24024000.0,21949000.0,22949000.0,18955500.0,17550500.0,0.07412096752921316,0.2109765234765235,0.26945970695970695,over,over,over,True,False,20649525.0,over,17561946.42857143,over,True
2017-12-08 09:30:00,24850000.0,24800000.0,24500000.0,24967000.0,39421219661.2,1589.12965716,24733500.0,21983500.0,23026000.0,19066750.0,17550500.0,0.07952325383193255,0.22911233751794124,0.2904158327774072,over,over,over,False,True,20797300.0,over,17658473.214285713,over,True
2017-12-08 10:00:00,24799000.0,24330000.0,24000000.0,24870000.0,38328348785.1,1564.92008597,24435000.0,22108500.0,23105500.0,19066750.0,17550500.0,0.07952325383193255,0.219695109474115,0.2817474933497033,over,over,over,True,False,20931325.0,over,17750732.14285714,over,True
2017-12-08 10:30:00,24330000.0,24545000.0,24330000.0,24775000.0,29026775098.8,1177.26254603,24552500.0,22158500.0,23295000.0,19066750.0,17550500.0,0.07952325383193255,0.22342938600957132,0.2851848080643519,over,over,over,False,False,21067775.0,over,17844535.714285713,over,True
2017-12-08 11:00:00,24551000.0,24252000.0,24000000.0,24629000.0,34078121331.4,1403.59026613,24314500.0,22228500.0,23461000.0,19066750.0,17550500.0,0.07952325383193255,0.21582800386600587,0.2781879125624627,over,over,over,False,False,21194450.0,over,17934339.285714287,over,True
2017-12-08 11:30:00,24252000.0,24172000.0,23811000.0,24360000.0,27565621658.0,1142.79445205,24085500.0,22317000.0,23634000.0,19165250.0,17649000.0,0.07911454324884883,0.20428265969151566,0.26723547362521016,over,over,over,False,False,21324000.0,over,18022419.64285714,over,True
2017-12-08 12:00:00,24172000.0,20200000.0,19400000.0,24173000.0,106338920566.0,4873.32220808,21786500.0,22183500.0,22183500.0,19441250.0,17925000.0,0.0779913842988491,0.10764693732357193,0.1772427879650242,over,over,under,True,False,21350875.0,over,18075723.214285713,over,False
2017-12-08 12:30:00,20400000.0,22970000.0,20050000.0,22990000.0,78109104597.3,3600.78135898,21520000.0,22183500.0,22183500.0,20001250.0,18410000.0,0.07955752765452159,0.07057388475836432,0.14451672862453532,over,over,under,False,False,21446425.0,over,18153151.785714287,over,False
2017-12-08 13:00:00,22949000.0,22396000.0,21744000.0,23720000.0,41755523254.4,1836.11723379,22732000.0,22183500.0,22183500.0,20334000.0,18690000.0,0.08084980820300974,0.10549005806792187,0.17781101530881577,over,over,under,False,True,21521225.0,over,18226133.92857143,over,False
2017-12-08 13:30:00,22388000.0,21520000.0,21053000.0,22396000.0,45323233443.2,2088.97593049,21724500.0,22183500.0,22183500.0,20334000.0,18690000.0,0.08084980820300974,0.06400607608920804,0.13968100531657807,over,over,under,False,False,21572275.0,over,18290901.785714287,over,False
2017-12-08 14:00:00,21522000.0,20410000.0,20201000.0,21531000.0,57710253324.3,2760.07031017,20866000.0,22183500.0,22135000.0,20396500.0,18690000.0,0.0836663152991935,0.022500718872807437,0.1042844819323301,over,over,under,False,False,21593675.0,under,18345000.0,over,False
2017-12-08 14:30:00,20410000.0,21500000.0,20064000.0,22499000.0,70824468195.4,3337.39339023,21281500.0,22183500.0,22087500.0,20480500.0,18690000.0,0.08742462342227973,0.037638324366233586,0.12177243145454973,over,over,under,True,True,21638375.0,under,18408839.285714287,over,False
2017-12-08 15:00:00,21500000.0,21720000.0,21001000.0,22163000.0,35351356704.2,1643.79850545,21582000.0,22183500.0,22014500.0,20519000.0,18690000.0,0.08913689750962522,0.0492540079696043,0.13400055601890465,over,over,under,False,False,21687625.0,under,18474830.35714286,over,False
2017-12-08 15:30:00,21702000.0,22307000.0,21600000.0,22411000.0,38386619934.6,1742.94032645,22005500.0,22183500.0,21880000.0,20563250.0,18690000.0,0.09109698126512103,0.0655404330735498,0.15066687873486173,over,over,under,False,False,21755325.0,over,18545937.5,over,False
2017-12-08 16:00:00,22324000.0,22505000.0,22000000.0,22765000.0,34341191476.3,1531.96829808,22382500.0,22183500.0,21786500.0,20616500.0,18726500.0,0.09167414449591346,0.07890092706355412,0.1633418965709818,over,over,under,False,True,21831875.0,over,18618732.14285714,over,False
2017-12-08 16:30:00,22508000.0,22114000.0,21754000.0,22520000.0,26626554735.7,1204.35417813,22137000.0,22183500.0,21885000.0,20746500.0,18956500.0,0.08627961342877112,0.06281338934815016,0.143673487825812,over,over,under,True,False,21909700.0,over,18688232.14285714,over,False
2017-12-08 17:00:00,22114000.0,22089000.0,21900000.0,22210000.0,14585923093.5,661.25312537,22055000.0,22183500.0,21892000.0,20796750.0,18966500.0,0.08800653948333273,0.0570505554296078,0.1400362729539787,over,over,under,False,False,21975575.0,over,18757526.785714287,over,False
2017-12-08 17:30:00,22089000.0,20838000.0,20500000.0,22090000.0,35646174225.2,1679.28965436,21295000.0,22183500.0,21414500.0,20799250.0,18971000.0,0.08789980407947402,0.023280112702512328,0.10913359943648744,over,over,under,False,False,22009075.0,under,18815437.5,over,False
2017-12-08 18:00:00,20821000.0,20006000.0,19850000.0,21378000.0,61073225107.4,2979.57235451,20614000.0,22183500.0,21307500.0,20775000.0,18971500.0,0.08681107099879663,-0.007810226059959251,0.07967885902784515,middle,over,under,False,False,22016700.0,under,18865741.07142857,over,False
2017-12-08 18:30:00,20010000.0,20070000.0,17520000.0,20510000.0,117027231915.0,6114.47106619,19015000.0,21243500.0,20142500.0,20775000.0,18971500.0,0.08681107099879663,-0.0925585064422824,0.0022876676308177754,middle,middle,under,True,False,22026050.0,under,18915937.5,over,False
2017-12-08 19:00:00,20080000.0,19986000.0,19450000.0,21000000.0,73421494681.7,3631.21447224,20225000.0,21243500.0,20142500.0,20887000.0,18999500.0,0.09036721405659022,-0.03273176761433869,0.06059332509270705,middle,middle,under,False,True,22026625.0,under,18965383.92857143,over,False
2017-12-08 19:30:00,19990000.0,18270000.0,18266000.0,20058000.0,52478379813.8,2736.89289988,19162000.0,21243500.0,20142500.0,21398000.0,19984000.0,0.06608094214412562,-0.11668928086838534,-0.04289740110635633,under,middle,under,False,False,21970600.0,under,18999410.714285713,over,False
2017-12-08 20:00:00,18270000.0,17183000.0,17180000.0,18750000.0,77687808223.3,4334.1795796,17965000.0,21073500.0,19972500.0,21793000.0,20474000.0,0.06052402147478548,-0.21308099081547455,-0.1396604508767047,under,under,under,False,False,21862500.0,under,19023410.714285713,under,False
2017-12-08 20:30:00,17183000.0,17650000.0,16521000.0,18700000.0,133947512040.0,7629.1593335,17610500.0,20744000.0,19520500.0,21793000.0,20538500.0,0.057564355527004084,-0.2375003549019051,-0.1662644445075381,under,under,under,True,False,21769875.0,under,19050214.285714287,under,False
2017-12-08 21:00:00,17640000.0,18431000.0,17629000.0,18451000.0,66452679887.5,3677.21982211,18040000.0,20744000.0,19365500.0,21918000.0,20680000.0,0.056483255771511996,-0.21496674057649667,-0.14634146341463414,under,under,under,False,False,21691050.0,under,19084991.07142857,under,False
2017-12-08 21:30:00,18410000.0,18881000.0,18146000.0,20033000.0,83068878699.3,4352.77231154,19089500.0,20744000.0,19305500.0,22449000.0,21209000.0,0.055236313421533255,-0.17598679902564238,-0.11102962361507634,under,under,under,False,True,21632850.0,under,19122526.785714287,under,False
2017-12-08 22:00:00,18852000.0,18668000.0,18401000.0,19200000.0,54891650247.5,2921.67232641,18800500.0,20744000.0,18949500.0,22504750.0,21243500.0,0.05604372410268943,-0.19702933432621472,-0.12994335257041037,under,under,under,False,False,21576550.0,under,19158446.42857143,under,False
2017-12-08 22:30:00,18668000.0,19030000.0,18610000.0,19300000.0,44187064688.5,2327.91305947,18955000.0,20695500.0,18760500.0,22607000.0,21466000.0,0.050471093024284513,-0.19266684252176206,-0.13247164336586653,under,under,under,False,False,21521750.0,under,19196392.85714286,under,False
2017-12-08 23:00:00,19030000.0,20098000.0,19000000.0,20100000.0,50342898920.6,2587.63267683,19550000.0,20648000.0,18760500.0,22726750.0,21466000.0,0.055474275908345895,-0.16249360613810743,-0.09800511508951407,under,under,under,False,False,21487100.0,under,19242678.57142857,over,False
2017-12-08 23:30:00,20099000.0,20680000.0,19701000.0,21544000.0,109620981433.0,5323.42436346,20622500.0,20575000.0,19032500.0,22844750.0,21466000.0,0.06035303516125149,-0.10775851618377985,-0.040901927506364406,under,under,under,False,True,21460600.0,under,19294500.0,over,False
2017-12-09 00:00:00,20690000.0,20272000.0,19709000.0,20900000.0,49927655351.7,2457.28657046,20304500.0,20440500.0,19032500.0,22975500.0,21466000.0,0.06570042001262213,-0.13154719397177966,-0.05720406806372971,under,under,under,False,False,21436925.0,under,19342062.5,over,False
2017-12-09 00:30:00,20280000.0,19468000.0,19285000.0,20300000.0,35294451523.1,1783.63317939,19792500.0,20347000.0,19032500.0,22183500.0,21466000.0,0.03234385917461176,-0.12080333459643805,-0.08455222937981559,under,under,under,True,False,21392625.0,under,19378026.785714287,over,False
2017-12-09 01:00:00,19480000.0,19874000.0,19330000.0,19998000.0,24006996937.4,1217.43073559,19664000.0,20120500.0,19586500.0,22183500.0,21466000.0,0.03234385917461176,-0.12812754271765664,-0.09163954434499594,under,under,under,False,False,21362375.0,under,19417169.64285714,over,False
2017-12-09 01:30:00,19874000.0,19311000.0,19217000.0,19950000.0,19853217124.1,1014.21610929,19583500.0,20120500.0,19845000.0,22183500.0,21466000.0,0.03234385917461176,-0.1327648275333827,-0.09612684147368959,under,under,under,True,False,21312900.0,under,19449955.35714286,over,False
2017-12-09 02:00:00,19311000.0,19360000.0,19222000.0,19535000.0,16646329066.1,859.05469957,19378500.0,19643000.0,19972500.0,22183500.0,21708500.0,0.02141231095183357,-0.1447480455143587,-0.12023634440230152,under,under,over,False,False,21254425.0,under,19484133.92857143,under,False
2017-12-09 02:30:00,19360000.0,18903000.0,18836000.0,19453000.0,12239382643.8,637.43851609,19144500.0,19643000.0,20077000.0,22159250.0,21708500.0,0.020341392420772365,-0.15747342578808535,-0.13392880461751416,under,under,over,True,False,21178100.0,under,19514526.785714287,under,False
2017-12-09 03:00:00,18903000.0,18850000.0,18849000.0,19200000.0,7485163484.51,395.41970249,19024500.0,19643000.0,20190000.0,22135500.0,21708500.0,0.019290280318944683,-0.16352597965780966,-0.14108123735183578,under,under,over,False,False,21076225.0,under,19543133.92857143,under,False
2017-12-09 03:30:00,18850000.0,19223000.0,18564000.0,19400000.0,8856969923.83,468.05085582,18982000.0,19643000.0,20054000.0,22099000.0,21826500.0,0.01233087470021268,-0.16420819723949004,-0.1498524918343694,under,under,over,True,False,20971425.0,under,19575250.0,under,False
2017-12-09 04:00:00,19223000.0,19480000.0,19170000.0,19690000.0,10867755422.9,559.80754757,19430000.0,19643000.0,19732000.0,22031750.0,21833500.0,0.008998377341790825,-0.13390375707668553,-0.1237004632012352,under,under,over,False,True,20875075.0,under,19608348.214285713,under,False
2017-12-09 04:30:00,19480000.0,19220000.0,19069000.0,19587000.0,7859058958.52,407.772257,19328000.0,19643000.0,19432000.0,21985000.0,21833500.0,0.006891062087787127,-0.1374689569536424,-0.12963058774834438,under,under,under,True,False,20760800.0,under,19636767.85714286,under,False
2017-12-09 05:00:00,19232000.0,19636000.0,19220000.0,19900000.0,16264573713.4,828.57468819,19560000.0,19520500.0,19281000.0,22034250.0,21833500.0,0.00911081611581969,-0.12649539877300614,-0.1162321063394683,under,under,under,False,False,20630450.0,under,19668883.92857143,under,False
2017-12-09 05:30:00,19636000.0,19503000.0,19487000.0,20000000.0,17840491799.4,902.4850482,19743500.0,19365500.0,19282000.0,22037750.0,21833500.0,0.00926818754183163,-0.11620280092182238,-0.10585762402816117,under,under,under,False,True,20498025.0,under,19699714.285714287,over,False
2017-12-09 06:00:00,19502000.0,19930000.0,19466000.0,19999000.0,10446211406.8,527.58743437,19732500.0,19305500.0,19282000.0,21799000.0,21833500.0,-0.0015826414055690628,-0.10472570632205752,-0.10647409096667934,under,under,under,True,False,20388025.0,under,19736589.285714287,under,False
